id,(Intercept),GroupP,GroupT2DM,GroupT2DM_P
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus,3.586980392590218,-0.9452886507430258,-1.5527034624658616,-1.6151276796088223
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22,1.5370014626953907,-0.2258123531768783,-0.35094206507877623,-0.5215429726650912
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__uncultured,1.6029245424434149,-0.476048953921272,0.17956501883438186,-0.2826574795865425
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio,-0.10401534447574885,0.791522254478764,1.4929735013300907,0.8686973656206924
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__[Eubacterium]_yurii_group,2.950883869782207,-0.7357405274198551,-1.7758748962544422,-1.0120138563784482
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_Incertae_Sedis;g__Phocaeicola,2.1634645104966572,-0.3485285462348564,-0.06415980650344304,0.27013180322827757
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia,0.5826779839704395,-0.18511323330903268,-0.032039557734302476,-0.45013327677947845
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_UCG-001,1.0159156565734448,-0.2997908023137057,-0.013531328455183282,-0.024550721352388727
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae,0.7302686359513971,-0.48494653883443717,0.14727863679511477,0.09459853322551084
d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Pseudoramibacter,0.594918182121707,-0.04796092892907461,-0.46479132560514175,-0.22644853136599102
