id,(Intercept),GroupP,GroupT2DM,GroupT2DM_P
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus,0.11750601762141953,0.5309289988353628,0.22718976035585003,0.5925250465541737
d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma,0.16104321733298993,0.4711577556541134,0.314051206845038,0.3178738225732491
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea,0.43681045544844493,0.693073386787985,0.522796101543705,0.5140366036734365
d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmatales;g__Izemoplasmatales,0.14652449657144542,0.3025998117355779,0.3002445971643047,0.24130841186180488
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;__;__,0.27580922215492454,0.42660274264531656,0.44257883643587587,0.3834010229617721
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus,0.28985849627440985,0.38572343193613917,0.34549476542680985,0.701840215286
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__uncultured,0.4732029524596874,0.763174312806833,0.5687993187731463,0.6026326823785431
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;__,0.17026579767339317,0.4778126659221743,0.2625333260003938,0.2871230621799103
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Wolinella,0.18537251110367178,0.22933020745322086,0.20965661826396698,0.243554671458422
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella,0.2547718234265455,0.4686508880312192,0.2733624859976858,0.29828108299004136
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia,0.17637300497020425,0.38526372262027403,0.20362944581935544,0.22628652348616152
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;__;__,0.1453713164725537,0.19694673995591055,0.1788784475732601,0.24565935819081208
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionibacterium,0.3894326367105407,0.5209590240976081,0.5951233030332383,0.5947778497863551
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,0.16238834229273116,0.2628131585312744,0.25527929296496576,0.5463295666541063
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__HT002,0.11750601762141745,0.17737774072172324,0.21728675305204784,0.5373443461610057
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Parascardovia,0.11750601762141917,0.36816539749296345,0.16988751305275498,0.40837422158977715
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;__;__,0.29986214529124045,0.7883013473867332,0.4265415770344516,0.4089836304471669
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Pyramidobacter,0.3068790476816045,0.5540713788318418,0.4047271486660379,0.37392889040540833
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Oceanivirga,0.24113940181704843,0.5277366871783176,0.3490540091334075,0.400391499630587
d__Bacteria;p__Firmicutes;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae;g__Pelospora,0.11750601762141868,0.24115529050598378,0.15328455378689712,0.246509324066827
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;__,0.11750601762141917,0.1440535632965399,0.17062587399446236,0.20531350954492297
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39,0.11750601762141888,0.2629253405969159,0.16718821677064208,0.1879913393349766
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter,0.11750601762141898,0.14919616141790187,0.15377675493870235,0.18216021444494426
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sphaerochaeta,0.11750601762141875,0.1418795013674888,0.19507234222025133,0.21692729334813232
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Eggerthia,0.1369335432105589,0.16493218503612145,0.23488741775762811,0.1999121642726211
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;__;__,0.11750601762141924,0.25589148841539167,0.19460433648509956,0.21795765649170856
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__F082,0.11750601762141918,0.2797175837399241,0.19551247098604088,0.18592347213504223
